Date,Month,Quarter,Day_of_Week,Season,Holiday_Flag,Customer_ID,Age,Gender,Income_Level,Location,Region,Customer_Tenure,Customer_Segment,Channel,Campaign_Name,Campaign_Type,Impressions,Clicks,CTR,Cost_per_Click,Total_Spend,Website_Visits,Pages_Per_Visit,Time_on_Site,Bounce_Rate,Social_Media_Interactions,Conversions,Product_Category,Purchase_Frequency,Average_Order_Value,Conversion_Value,Conversion_Rate,Customer_Satisfaction_Score,NPS_Score,Churn_Risk,LTV,Competitor_Activity_Index
2023-11-24,11,4,Friday,Fall,No,CUST-106671,19.0,M,Low,Rural,East,68,Basic,Referral,Holiday_Rush,Retention,15939.0,788.0,0.0494,1.71,1347.48,152.0,7.19,17.74,66.46,318.0,0,Sports,8.0,98.31,0.0,0.0,7.0,4.0,Medium,1119.97,43.26
2023-12-05,12,4,Tuesday,Winter,No,CUST-106928,57.0,Female,Low,Suburban,West,101,Basic,Paid Search,Summer_Blast,Branding,17939.0,1244.0,0.0693,0.19,236.36,9.0,4.7,47.74,62.02,192.0,0,Electronics,12.0,252.66,0.0,0.0,6.0,9.0,Medium,3131.34,17.39
2023-09-26,9,3,Tuesday,Fall,No,CUST-105418,39.0,Male,Mid,Suburban,West,41,Standard,Email,Holiday_Rush,Retention,1102.0,49.0,0.0445,3.67,179.83,437.0,11.13,4.46,50.34,612.0,0,Sports,8.0,123.15,0.0,0.0,5.0,8.0,Medium,834.63,90.49
2023-03-26,3,1,Sunday,Spring,No,CUST-101698,40.0,Male,Mid,Suburban,North,52,Standard,Paid Search,Spring_Sale,Acquisition,27732.0,3068.0,0.1106,3.45,10584.6,350.0,5.58,7.58,48.53,671.0,0,Electronics,16.0,42.34,0.0,0.0,9.0,6.0,Medium,593.58,96.76
2023-11-15,11,4,Wednesday,Fall,No,CUST-106485,23.0,Female,Mid,Urban,North,23,Basic,Display Ads,Loyalty_Boost,Retention,35471.0,4964.0,0.1399,4.88,24224.32,424.0,3.07,3.68,31.36,572.0,0,Apparel,9.0,84.47,0.0,0.0,6.0,6.0,Low,1039.56,38.25
2023-06-20,6,2,Tuesday,Summer,No,CUST-103433,52.0,Female,Low,Urban,East,112,Standard,Display Ads,Loyalty_Boost,Retention,44536.0,6041.0,0.1356,3.83,23137.03,453.0,3.42,20.0,22.69,485.0,0,Home & Garden,15.0,241.33,0.0,0.0,1.0,3.0,Medium,,52.8
2023-02-24,2,1,Friday,Winter,No,CUST-101065,62.0,Male,Low,Urban,North,101,Standard,Email,Loyalty_Boost,Retention,23906.0,1720.0,0.0719,2.35,,22.0,2.77,5.52,,439.0,0,Electronics,15.0,257.99,0.0,0.0,6.0,5.0,Low,4377.51,10.97
2023-10-26,10,4,Thursday,Fall,No,CUST-106064,56.0,F,Mid,Suburban,East,99,Standard,Social Media,Spring_Sale,Acquisition,3148.0,51.0,0.0162,1.33,67.83,451.0,6.78,4.51,81.17,65.0,0,Health & Beauty,17.0,75.58,0.0,0.0,2.0,7.0,Medium,1426.71,97.72
2023-05-23,5,2,Tuesday,Spring,No,CUST-102829,22.0,Female,High,Urban,South,16,Basic,Direct,Spring_Sale,Acquisition,21749.0,3112.0,0.1431,3.86,12012.32,221.0,8.69,5.55,56.78,723.0,0,Home & Garden,19.0,202.03,0.0,0.0,5.0,7.0,Low,3944.6,33.85
2023-04-16,4,2,Sunday,Spring,No,CUST-102095,32.0,male,Low,Rural,East,80,Premium,Social Media,Back_to_School,Acquisition,38986.0,3140.0,0.0805,1.17,3673.8,11.0,6.29,2.19,78.23,57.0,0,Apparel,11.0,316.69,0.0,0.0,9.0,2.0,Low,3048.38,20.01
2023-04-02,4,2,Sunday,Spring,No,CUST-101836,22.0,Male,Low,Urban,East,26,Standard,Paid Search,Summer_Blast,Branding,34433.0,2979.0,0.0865,0.59,1757.61,11.0,6.07,1.86,39.62,98.0,0,Electronics,6.0,50.37,0.0,0.0,4.0,5.0,High,347.56,26.41
2023-03-19,3,1,Sunday,Spring,No,CUST-101551,51.0,Male,High,Urban,East,71,Premium,Paid Search,Spring_Sale,Acquisition,7061.0,756.0,0.1071,3.63,2744.28,352.0,4.84,2.15,42.39,606.0,0,Electronics,12.0,88.21,0.0,0.0,1.0,9.0,Medium,1020.42,99.21
2023-06-20,6,2,Tuesday,Summer,No,CUST-103440,60.0,Non-binary,Low,Urban,South,113,Standard,Social Media,Holiday_Rush,Retention,15724.0,519.0,0.033,0.47,243.93,133.0,8.21,,74.92,606.0,0,Electronics,9.0,142.91,0.0,0.0,8.0,8.0,Low,1294.65,81.11
2023-09-07,9,3,Thursday,Fall,No,CUST-105022,24.0,Female,Low,Urban,West,112,Basic,Display Ads,Loyalty_Boost,Retention,35812.0,2808.0,0.0784,1.2,3369.6,115.0,5.88,11.89,61.59,567.0,0,Electronics,5.0,54.16,0.0,0.0,4.0,10.0,High,258.68,65.16
2023-10-23,10,4,Monday,Fall,No,CUST-106012,52.0,Female,Low,Suburban,East,55,Basic,Social Media,Summer_Blast,Branding,9054.0,511.0,0.0564,2.75,1405.25,421.0,4.11,0.5,54.01,177.0,0,Health & Beauty,9.0,79.22,0.0,0.0,2.0,8.0,Low,867.25,61.99
2023-04-26,4,2,Wednesday,Spring,No,CUST-102283,29.0,Female,High,Urban,South,82,Premium,Social Media,Spring_Sale,Acquisition,38283.0,5265.0,0.1375,2.85,15005.25,361.0,10.16,12.77,33.56,49.0,0,Electronics,16.0,127.14,0.0,0.0,,6.0,Medium,2368.28,11.76
2023-12-26,12,4,Tuesday,Winter,No,CUST-107369,26.0,Male,Low,Suburban,South,17,Premium,Email,Summer_Blast,Branding,16346.0,932.0,0.057,1.49,,216.0,1.57,,39.8,465.0,0,Sports,14.0,85.21,0.0,0.0,2.0,0.0,Medium,1301.76,53.91
2023-07-25,7,3,Tuesday,Summer,No,CUST-104135,22.0,Male,Mid,Suburban,West,80,Basic,Email,Holiday_Rush,Retention,5063.0,547.0,0.108,3.89,2127.83,37.0,1.73,5.37,79.04,227.0,0,Electronics,11.0,148.59,0.0,0.0,5.0,5.0,Low,1547.93,17.17
2023-10-03,10,4,Tuesday,Fall,No,CUST-105544,70.0,Female,Mid,Urban,West,65,Basic,Display Ads,Spring_Sale,Acquisition,27285.0,2079.0,0.0762,2.56,5322.24,182.0,7.36,7.55,44.18,894.0,0,Electronics,9.0,108.01,0.0,0.0,2.0,2.0,Medium,991.49,2.94
2023-03-08,3,1,Wednesday,Spring,No,CUST-101299,,Female,,Urban,East,87,Standard,Social Media,Summer_Blast,Branding,24025.0,1279.0,0.0532,2.02,2583.58,425.0,5.12,10.03,70.41,554.0,0,Sports,1.0,27.68,0.0,0.0,8.0,7.0,Medium,40.34,95.45
2023-02-15,2,1,Wednesday,Winter,No,CUST-100874,57.0,Male,,Rural,West,115,Standard,Social Media,Holiday_Rush,Retention,48681.0,1667.0,0.0342,4.6,7668.2,439.0,10.77,0.86,76.77,616.0,0,Sports,15.0,109.0,0.0,0.0,8.0,3.0,Medium,1543.56,90.0
2023-04-11,4,2,Tuesday,Spring,No,CUST-102001,61.0,Female,Low,Urban,South,23,Standard,Paid Search,Back_to_School,Acquisition,38151.0,2292.0,0.0601,0.25,573.0,475.0,1.6,9.36,66.42,,0,Sports,11.0,370.04,0.0,0.0,9.0,2.0,High,4787.11,21.36
2023-02-19,2,1,Sunday,Winter,No,CUST-100965,35.0,Male,Low,Rural,East,92,Premium,Social Media,Summer_Blast,Branding,14790.0,999.0,0.0675,3.47,3466.53,348.0,7.66,3.97,47.76,706.0,0,Apparel,15.0,82.5,0.0,0.0,8.0,3.0,High,1446.77,99.59
2023-11-21,11,4,Tuesday,Fall,No,CUST-106592,39.0,Non-binary,Mid,Suburban,North,87,Standard,Display Ads,Holiday_Rush,Retention,15480.0,1874.0,0.1211,1.35,2529.9,436.0,2.7,6.46,52.69,844.0,0,Electronics,16.0,89.84,0.0,0.0,8.0,5.0,High,1273.43,95.63
2023-01-08,1,1,Sunday,Winter,No,CUST-100130,51.0,Male,Low,Urban,West,103,Standard,Social Media,Spring_Sale,Acquisition,18806.0,559.0,0.0297,4.01,2241.59,99.0,9.74,28.73,22.24,199.0,0,Home & Garden,5.0,173.83,0.0,0.0,1.0,3.0,High,1303.37,27.97
2023-09-17,9,3,Sunday,Fall,No,CUST-105223,46.0,Male,Low,Suburban,West,102,Basic,Referral,Spring_Sale,Acquisition,43714.0,6291.0,0.1439,1.98,12456.18,244.0,8.96,,28.73,750.0,0,Apparel,14.0,30.54,0.0,0.0,7.0,7.0,Low,618.03,29.34
2023-02-07,2,1,Tuesday,Winter,No,CUST-100712,62.0,Male,Mid,Suburban,South,52,Standard,Display Ads,Summer_Blast,Branding,36634.0,5380.0,0.1469,3.05,16409.0,180.0,8.78,6.97,65.27,943.0,0,Home & Garden,3.0,263.59,0.0,0.0,6.0,10.0,Low,746.68,35.58
2023-07-15,7,3,Saturday,Summer,No,CUST-103935,56.0,Male,Low,Urban,South,21,Standard,Email,Holiday_Rush,Retention,24376.0,1966.0,0.0807,0.19,,86.0,8.61,1.2,,481.0,0,Apparel,18.0,275.17,0.0,0.0,5.0,5.0,High,5964.35,7.26
2023-12-06,12,4,Wednesday,Winter,No,CUST-106934,56.0,Female,Mid,Urban,East,78,Premium,Email,Spring_Sale,Acquisition,46829.0,4086.0,0.0873,3.88,15853.68,85.0,6.29,3.12,57.13,763.0,0,Apparel,13.0,40.17,0.0,0.0,2.0,,Low,729.9,83.51
2023-06-22,6,2,Thursday,Summer,No,CUST-103465,29.0,Male,High,Urban,South,79,Standard,Email,Holiday_Rush,Retention,48686.0,6311.0,0.1296,4.57,28841.27,161.0,7.88,1.42,30.12,837.0,0,Health & Beauty,5.0,86.4,0.0,0.0,2.0,2.0,Medium,358.46,73.62
2023-08-31,8,3,Thursday,Summer,No,CUST-104889,66.0,Male,High,Urban,North,43,Standard,Direct,Summer_Blast,Branding,15236.0,177.0,0.0116,5.0,885.0,196.0,,8.83,50.57,287.0,0,Electronics,6.0,63.26,0.0,0.0,,6.0,Low,468.42,9.06
2023-08-07,8,3,Monday,Summer,No,CUST-104396,53.0,Male,Low,Urban,South,94,Standard,Social Media,Summer_Blast,Branding,2793.0,386.0,0.1382,1.84,710.24,273.0,7.34,23.89,28.87,467.0,0,Electronics,16.0,45.11,0.0,0.0,3.0,,Low,892.0,91.51
2023-05-22,5,2,Monday,Spring,No,CUST-102804,,Male,Low,Suburban,North,54,Basic,Referral,Holiday_Rush,Retention,25011.0,3414.0,0.1365,2.5,8535.0,494.0,10.73,12.46,24.95,367.0,0,Health & Beauty,5.0,66.02,0.0,0.0,7.0,10.0,Medium,343.67,58.04
2023-01-28,1,1,Saturday,Winter,No,CUST-100518,29.0,Male,Mid,Urban,West,36,Standard,Display Ads,Loyalty_Boost,Retention,4961.0,605.0,0.122,1.9,1149.5,94.0,5.16,3.82,28.49,346.0,0,Apparel,5.0,82.46,0.0,0.0,4.0,2.0,Medium,618.42,83.3
2023-12-12,12,4,Tuesday,Winter,No,CUST-107069,35.0,Male,Low,Urban,South,112,Standard,Paid Search,Summer_Blast,Branding,15037.0,1655.0,0.1101,0.88,1456.4,433.0,6.23,5.11,62.23,983.0,0,Home & Garden,5.0,38.91,0.0,0.0,10.0,9.0,Medium,262.45,41.51
2023-12-23,12,4,Saturday,Winter,No,CUST-107306,66.0,Female,,Rural,East,20,Premium,Paid Search,Back_to_School,Acquisition,24469.0,621.0,0.0254,3.18,1974.78,3.0,3.45,0.68,52.31,,0,Electronics,8.0,211.88,0.0,0.0,7.0,,High,1907.55,65.81
2023-03-31,3,1,Friday,Spring,No,CUST-101785,63.0,Female,Mid,Suburban,West,49,Premium,Paid Search,Summer_Blast,Branding,2156.0,210.0,0.0974,1.64,344.4,409.0,3.43,19.48,89.51,804.0,0,Sports,15.0,105.77,0.0,0.0,4.0,10.0,High,1866.23,31.8
2023-05-26,5,2,Friday,Spring,No,CUST-102901,53.0,Female,,Urban,North,9,Standard,Paid Search,Holiday_Rush,Retention,10696.0,1372.0,0.1283,4.22,5789.84,62.0,8.12,3.48,35.87,614.0,1,Home & Garden,12.0,43.59,43.59,0.0161,5.0,1.0,Medium,769.16,19.18
2023-09-22,9,3,Friday,Fall,No,CUST-105334,50.0,Male,Mid,Suburban,North,88,Premium,Direct,Summer_Blast,Branding,41962.0,4306.0,0.1026,4.17,17956.02,352.0,2.65,5.3,50.17,912.0,0,Electronics,9.0,50.75,0.0,0.0,7.0,3.0,High,467.54,68.3
2023-05-03,5,2,Wednesday,Spring,No,CUST-102424,58.0,Male,High,Urban,East,50,Standard,Direct,Back_to_School,Acquisition,20943.0,1173.0,0.056,4.13,4844.49,202.0,4.02,,65.87,167.0,0,Home & Garden,2.0,76.32,0.0,0.0,9.0,5.0,Medium,205.84,0.43
2023-07-10,7,3,Monday,Summer,No,CUST-103816,29.0,Male,Mid,Urban,West,87,Standard,Email,Back_to_School,Acquisition,7983.0,938.0,0.1175,1.82,1707.16,13.0,,8.71,76.49,615.0,1,Apparel,2.0,63.76,63.76,0.0769,7.0,5.0,High,157.03,79.98
2023-09-15,9,3,Friday,Fall,No,CUST-105181,42.0,Female,Mid,Suburban,North,51,Standard,Display Ads,Holiday_Rush,Retention,31095.0,1635.0,0.0526,4.92,8044.2,341.0,8.32,2.96,43.01,153.0,1,Electronics,12.0,101.45,101.45,0.0029,3.0,0.0,Medium,1420.0,62.63
2023-06-22,6,2,Thursday,Summer,No,CUST-103463,37.0,Male,Low,Suburban,East,119,Standard,Paid Search,Loyalty_Boost,Retention,44428.0,3705.0,0.0834,3.7,242013.92457085775,437.0,9.89,3.76,50.82,835.0,0,Apparel,7.0,93.38,0.0,0.0,9.0,7.0,Low,979.62,18.14
2023-07-03,7,3,Monday,Summer,No,CUST-103679,33.0,Non-binary,Mid,Rural,North,101,Standard,Paid Search,Back_to_School,Acquisition,38723.0,3346.0,0.0864,2.83,9469.18,435.0,,1.64,56.53,964.0,0,Health & Beauty,1.0,58.05,0.0,0.0,9.0,10.0,Medium,57.97,28.52
2023-11-09,11,4,Thursday,Fall,No,CUST-106346,19.0,Male,Mid,Suburban,North,56,Standard,Email,Back_to_School,Acquisition,3725.0,189.0,0.0507,4.31,814.59,243.0,6.85,30.62,,829.0,0,Sports,4.0,104.02,0.0,0.0,10.0,3.0,Low,367.3,53.23
2023-08-16,8,3,Wednesday,Summer,No,CUST-104577,30.0,Male,Mid,Rural,North,93,Premium,Social Media,Holiday_Rush,Retention,10690.0,641.0,0.06,2.58,,418.0,9.5,4.44,73.83,994.0,0,Home & Garden,2.0,72.33,0.0,0.0,1.0,1.0,High,120.51,17.17
2023-07-16,7,3,Sunday,Summer,No,CUST-103958,66.0,Male,Low,Urban,West,24,Basic,Display Ads,Summer_Blast,Branding,34306.0,2357.0,0.0687,1.93,4549.01,105.0,4.98,3.09,63.36,458.0,0,Apparel,19.0,174.47,0.0,0.0,3.0,5.0,Medium,3625.13,80.03
2023-09-29,9,3,Friday,Fall,No,CUST-105455,45.0,Female,Mid,Rural,South,69,Premium,Paid Search,Loyalty_Boost,Retention,21973.0,832.0,0.0379,3.32,2762.24,56.0,10.43,2.17,31.07,841.0,0,Health & Beauty,15.0,118.82,0.0,0.0,1.0,1.0,High,1806.66,78.04
2023-07-13,7,3,Thursday,Summer,No,CUST-103872,,Male,Low,Urban,South,33,Standard,Social Media,Loyalty_Boost,Retention,2737.0,149.0,0.0544,0.76,113.24,53.0,4.3,18.87,64.24,753.0,0,Apparel,7.0,133.22,0.0,0.0,2.0,2.0,Low,818.41,78.23
2023-09-22,9,3,Friday,Fall,No,CUST-105320,59.0,Female,Low,Urban,North,50,Standard,Referral,Loyalty_Boost,Retention,11018.0,864.0,0.0784,1.31,1131.84,207.0,7.61,8.17,62.53,638.0,0,Apparel,11.0,67.02,0.0,0.0,4.0,1.0,Low,718.07,28.24
2023-12-01,12,4,Friday,Winter,No,CUST-106814,52.0,Male,Low,Rural,South,37,Standard,Paid Search,Holiday_Rush,Retention,25576.0,2480.0,0.097,2.6,6448.0,278.0,8.28,8.51,61.47,677.0,0,Electronics,1.0,216.14,0.0,0.0,1.0,8.0,Low,279.41,14.23
2023-02-17,2,1,Friday,Winter,No,CUST-100913,51.0,Female,High,Urban,North,93,Basic,Social Media,Spring_Sale,Acquisition,30113.0,1176.0,0.0391,2.29,2693.04,486.0,5.12,0.5,75.23,800.0,1,Health & Beauty,12.0,179.42,179.42,0.0021,7.0,9.0,Low,2793.93,88.15
2023-06-14,6,2,Wednesday,Summer,No,CUST-103292,41.0,Female,Mid,Suburban,West,13,Standard,Email,Summer_Blast,Branding,19518.0,684.0,0.035,0.83,567.72,405.0,11.39,5.22,42.08,522.0,0,Apparel,7.0,509.99,0.0,0.0,2.0,4.0,Low,4023.55,88.79
2023-12-27,12,4,Wednesday,Winter,No,CUST-107415,42.0,Female,Mid,Urban,West,15,Standard,Direct,Loyalty_Boost,Retention,33784.0,4526.0,0.134,3.66,16565.16,349.0,6.25,8.18,85.35,204.0,0,Home & Garden,4.0,35.47,0.0,0.0,6.0,5.0,Low,185.5,63.99
2023-10-02,10,4,Monday,Fall,No,CUST-105525,64.0,Male,High,Rural,West,54,Basic,Paid Search,Loyalty_Boost,Retention,26367.0,501.0,0.019,3.53,1768.53,265.0,10.55,12.89,37.28,384.0,0,Electronics,17.0,45.82,0.0,0.0,4.0,7.0,Medium,858.79,71.61
2023-07-18,7,3,Tuesday,Summer,No,CUST-104007,69.0,Female,Low,Suburban,South,91,Basic,Display Ads,Back_to_School,Acquisition,6356.0,629.0,0.099,1.04,654.16,315.0,10.61,1.18,74.64,899.0,1,Electronics,8.0,131.55,131.55,0.0032,10.0,10.0,Medium,1448.02,99.97
2023-06-20,6,2,Tuesday,Summer,No,CUST-103428,25.0,Female,Mid,Suburban,West,33,Standard,Social Media,Back_to_School,Acquisition,7804.0,293.0,0.0375,0.63,184.59,386.0,1.78,5.11,73.76,389.0,0,Home & Garden,16.0,82.98,0.0,0.0,1.0,,Medium,1638.98,19.33
2023-09-02,9,3,Saturday,Fall,No,CUST-104938,42.0,Female,,Suburban,North,37,Basic,Social Media,Summer_Blast,Branding,43824.0,4896.0,0.1117,1.83,8959.68,216.0,6.32,17.53,39.57,23.0,0,Apparel,18.0,93.94,0.0,0.0,1.0,10.0,Medium,1569.29,62.5
2023-02-28,2,1,Tuesday,Winter,No,CUST-101156,66.0,Non-binary,Low,Urban,South,103,Standard,Referral,Summer_Blast,Branding,156.0,12.0,0.0769,0.48,5.76,482.0,8.81,1.36,32.59,957.0,0,Health & Beauty,3.0,66.19,0.0,0.0,1.0,,Low,195.08,87.27
2023-07-24,7,3,Monday,Summer,No,CUST-104115,64.0,Male,Mid,Urban,South,37,Basic,Social Media,Holiday_Rush,Retention,39894.0,4520.0,0.1133,4.49,,57.0,7.65,10.31,38.83,629.0,0,Electronics,12.0,68.39,0.0,0.0,7.0,7.0,Low,1031.6,84.99
2023-12-09,12,4,Saturday,Winter,No,CUST-106994,64.0,Female,Mid,Urban,South,44,Premium,Social Media,Summer_Blast,Branding,49692.0,2121.0,0.0427,2.08,4411.68,296.0,6.37,4.33,52.04,967.0,0,Sports,18.0,58.59,0.0,0.0,,1.0,High,1377.93,78.83
2023-04-24,4,2,Monday,Spring,No,CUST-102241,40.0,Male,Mid,Rural,West,69,Basic,Referral,Summer_Blast,Branding,6962.0,420.0,0.0603,3.01,1264.2,378.0,4.42,3.63,50.32,250.0,0,Sports,1.0,43.31,0.0,0.0,9.0,3.0,Medium,60.51,95.7
2023-02-10,2,1,Friday,Winter,No,CUST-100776,33.0,Male,Mid,Suburban,North,48,Standard,Paid Search,Back_to_School,Acquisition,3565.0,452.0,0.1268,3.49,1577.48,134.0,10.57,0.65,71.09,531.0,0,Sports,4.0,150.18,0.0,0.0,10.0,3.0,Low,552.93,96.43
2023-12-30,12,4,Saturday,Winter,No,CUST-107465,62.0,Non-binary,Low,Urban,North,15,Standard,Direct,Summer_Blast,Branding,38716.0,3951.0,0.1021,1.34,5294.34,464.0,1.19,19.87,84.69,,0,Health & Beauty,4.0,38.52,0.0,0.0,10.0,3.0,High,188.17,50.51
2023-01-22,1,1,Sunday,Winter,No,CUST-100376,21.0,Male,,Urban,East,21,Standard,Email,Summer_Blast,Branding,24378.0,292.0,0.012,4.99,1457.08,246.0,4.26,3.24,63.57,691.0,0,Electronics,16.0,71.9,0.0,0.0,5.0,5.0,Medium,1444.46,1.31
2023-09-22,9,3,Friday,Fall,No,CUST-105328,45.0,Male,High,Urban,East,107,Standard,Paid Search,Loyalty_Boost,Retention,17237.0,2406.0,0.1396,2.26,5437.56,56.0,7.93,550.1226030376322,,664.0,0,Sports,3.0,172.82,0.0,0.0,4.0,6.0,Medium,538.28,72.46
2023-07-24,7,3,Monday,Summer,No,CUST-104123,25.0,Female,Low,Suburban,South,36,Basic,Social Media,Holiday_Rush,Retention,30458.0,382.0,0.0125,4.6,1757.2,422.0,6.65,7.7,45.2,274.0,0,Home & Garden,18.0,177.39,0.0,0.0,4.0,8.0,Low,2558.45,96.45
2023-07-14,7,3,Friday,Summer,No,CUST-103888,57.0,Female,Low,Urban,North,3,Standard,Display Ads,Holiday_Rush,Retention,13211.0,753.0,0.057,0.78,587.34,111.0,8.46,19.3,65.83,14.0,0,Home & Garden,18.0,152.54,0.0,0.0,5.0,3.0,Medium,,97.28
2023-10-16,10,4,Monday,Fall,No,CUST-105860,56.0,Female,Mid,Urban,South,40,Standard,Paid Search,Loyalty_Boost,Retention,10323.0,1427.0,0.1382,1.83,2611.41,451.0,3.99,4.27,56.26,179.0,0,Electronics,7.0,366.85,0.0,0.0,10.0,8.0,High,3604.76,5.3
2023-07-16,7,3,Sunday,Summer,No,CUST-103962,51.0,Female,Low,Rural,North,80,Standard,Email,Summer_Blast,Branding,6489.0,444.0,0.0684,4.13,1833.72,229.0,5.99,9.13,36.58,656.0,0,Home & Garden,15.0,74.2,0.0,0.0,5.0,6.0,Low,1244.89,73.46
2023-03-12,3,1,Sunday,Spring,No,CUST-101418,49.0,Female,Low,Suburban,West,3,Standard,Email,Summer_Blast,Branding,6708.0,585.0,0.0872,4.84,2831.4,407.0,10.84,5.69,58.16,76.0,0,Apparel,17.0,100.57,0.0,0.0,8.0,8.0,High,2090.84,62.16
2023-08-14,8,3,Monday,Summer,No,CUST-104528,62.0,Male,High,Urban,South,22,Premium,Paid Search,Spring_Sale,Acquisition,31852.0,4317.0,0.1355,1.27,5482.59,36.0,3.05,4.01,32.38,839.0,0,Electronics,3.0,125.01,0.0,0.0,2.0,2.0,High,453.45,76.06
2023-09-15,9,3,Friday,Fall,No,CUST-105200,,Male,Low,Rural,West,85,Standard,Paid Search,Holiday_Rush,Retention,25035.0,351.0,0.014,3.61,1267.11,491.0,3.58,5.36,32.52,659.0,0,Electronics,9.0,68.13,0.0,0.0,3.0,3.0,Medium,624.08,7.74
2023-10-04,10,4,Wednesday,Fall,No,CUST-105575,46.0,m,Mid,Suburban,East,64,Basic,Social Media,Summer_Blast,Branding,15403.0,1569.0,0.1019,4.37,6856.53,251.0,2.89,3.64,55.14,486.0,0,Health & Beauty,2.0,95.29,0.0,0.0,4.0,10.0,High,250.4,85.88
2023-02-09,2,1,Thursday,Winter,No,CUST-100750,70.0,Male,Mid,Urban,South,26,Premium,Social Media,Summer_Blast,Branding,32275.0,1267.0,0.0393,0.23,291.41,471.0,8.98,10.14,36.87,569.0,0,Apparel,10.0,138.86,0.0,0.0,9.0,4.0,Low,1807.61,83.72
2023-01-24,1,1,Tuesday,Winter,No,CUST-100418,44.0,Female,High,Rural,West,31,Basic,Paid Search,Loyalty_Boost,Retention,14556.0,243.0,0.0167,0.73,,374.0,1.96,3.98,31.15,123.0,0,Apparel,16.0,43.84,0.0,0.0,9.0,4.0,Medium,729.46,43.11
2023-08-28,8,3,Monday,Summer,No,CUST-104829,53.0,Male,Mid,Suburban,West,31,Premium,Social Media,Back_to_School,Acquisition,2071.0,252.0,0.1217,4.33,1091.16,22.0,7.5,,30.5,133.0,0,Electronics,5.0,40.67,0.0,0.0,3.0,9.0,High,233.77,59.89
2023-01-16,1,1,Monday,Winter,No,CUST-100275,49.0,Male,Low,Urban,West,98,Basic,Social Media,Summer_Blast,Branding,45630.0,5956.0,0.1305,0.8,4764.8,359.0,2.45,0.5,25.75,635.0,0,Home & Garden,4.0,156.11,0.0,0.0,7.0,10.0,Medium,815.45,92.69
2023-03-31,3,1,Friday,Spring,No,CUST-101782,70.0,Female,Mid,Rural,West,93,Standard,Email,Back_to_School,Acquisition,18788.0,2599.0,0.1383,0.21,545.79,301.0,2.58,38.16,69.72,406.0,0,Electronics,13.0,130.8,0.0,0.0,6.0,1.0,Low,1369.19,68.62
2023-05-14,5,2,Sunday,Spring,No,CUST-102644,21.0,Male,Mid,Suburban,South,113,Standard,Social Media,Back_to_School,Acquisition,24530.0,629.0,0.0256,0.2,125.8,90.0,,,59.7,821.0,1,Health & Beauty,3.0,76.92,76.92,0.0111,2.0,5.0,Low,285.37,14.97
2023-05-25,5,2,Thursday,Spring,No,CUST-102877,39.0,Male,Low,Urban,West,95,Standard,Direct,Spring_Sale,Acquisition,19929.0,1298.0,0.0651,4.2,5451.6,79.0,3.88,10.3,89.92,547.0,1,Home & Garden,5.0,426.04,426.04,0.0127,9.0,5.0,High,2590.87,65.4
2023-07-28,7,3,Friday,Summer,No,CUST-104192,31.0,Male,Mid,Suburban,North,42,Standard,Paid Search,Back_to_School,Acquisition,45515.0,2692.0,0.0591,2.51,6756.92,389.0,1.31,1.52,84.8,403.0,0,Apparel,2.0,157.88,0.0,0.0,2.0,9.0,Low,465.44,93.05
2023-09-13,9,3,Wednesday,Fall,No,CUST-105141,49.0,Female,Mid,Suburban,North,49,Standard,Display Ads,Back_to_School,Acquisition,20647.0,1141.0,0.0553,1.73,1973.93,462.0,2.66,0.5,79.72,574.0,0,Electronics,12.0,208.86,0.0,0.0,5.0,10.0,Medium,2527.97,3.47
2023-07-14,7,3,Friday,Summer,No,CUST-103890,34.0,Male,Low,Suburban,North,31,Standard,Social Media,Holiday_Rush,Retention,15610.0,741.0,0.0475,1.83,1356.03,156.0,11.13,5.57,25.13,700.0,0,Sports,15.0,90.35,0.0,0.0,10.0,7.0,High,1561.02,71.72
2023-01-26,1,1,Thursday,Winter,No,CUST-100463,23.0,Female,Low,Rural,South,74,Standard,Display Ads,Summer_Blast,Branding,43346.0,4774.0,0.1101,0.71,3389.54,392.0,5.17,0.5,44.16,838.0,0,Apparel,11.0,63.7,0.0,0.0,7.0,2.0,Medium,563.27,1.1
2023-05-01,5,2,Monday,Spring,No,CUST-102376,25.0,M,Low,Suburban,West,58,Standard,Referral,Spring_Sale,Acquisition,10634.0,860.0,0.0809,1.44,1238.4,434.0,5.41,0.69,35.01,678.0,0,Health & Beauty,13.0,138.62,0.0,0.0,2.0,2.0,Medium,1704.42,46.91
2023-03-13,3,1,Monday,Spring,No,CUST-101424,50.0,M,Mid,Urban,East,67,Premium,Referral,Spring_Sale,Acquisition,30910.0,3692.0,0.1194,2.29,8454.68,98.0,4.43,55.14,84.5,577.0,0,Health & Beauty,3.0,70.61,0.0,0.0,2.0,5.0,High,,68.06
2023-08-24,8,3,Thursday,Summer,No,CUST-104756,25.0,Non-binary,Mid,Urban,North,104,Standard,Referral,Spring_Sale,Acquisition,14718.0,837.0,0.0569,3.77,3155.49,359.0,6.63,3.81,79.84,857.0,0,Apparel,6.0,143.8,0.0,0.0,9.0,5.0,Low,727.14,95.17
